Category	Brand	Your SKU	Product ID	Product Name	Number of merchants	Price	Lowest price incl us	Lowest price incl us	Lowest price excl us	Lowest price excl us	Popularity Rank (category)	Popularity Rank (global)	Price 1 - Merchant Name	Price 1 - Price	Price 1 - Stock status	Price 1 - Shipping cost	Price 2 - Merchant Name	Price 2 - Price	Price 2 - Stock status	Price 2 - Shipping cost	Price 3 - Merchant Name	Price 3 - Price	Price 3 - Stock status	Price 3 - Shipping cost	Price 4 - Merchant Name	Price 4 - Price	Price 4 - Stock status	Price 4 - Shipping cost	Price 5 - Merchant Name	Price 5 - Price	Price 5 - Stock status	Price 5 - Shipping cost	Price 6 - Merchant Name	Price 6 - Price	Price 6 - Stock status	Price 6 - Shipping cost	Price 7 - Merchant Name	Price 7 - Price	Price 7 - Stock status	Price 7 - Shipping cost	Price 8 - Merchant Name	Price 8 - Price	Price 8 - Stock status	Price 8 - Shipping cost	Price 9 - Merchant Name	Price 9 - Price	Price 9 - Stock status	Price 9 - Shipping cost	Price 10 - Merchant Name	Price 10 - Price	Price 10 - Stock status	Price 10 - Shipping cost	Link to product	Gtin14
Belysning	Innr	8000037-01	5309688	Innr Flex Ljuslist	5	549,00	tink	549,00	Cdon	579,00			tink	549,00	In stock	0,00	Cdon	579,00	In stock	0,00	Coolshop SE	699,00	In stock	0,00	Compumail	728,00	In stock	62,00	Buyersclub	1 139,00	In stock	0,00																					https://www.pricerunner.se/pl/460-5309688/Belysning/Innr-Flex-Ljuslist-priser	08718781552718
Soundbars & Hemmabiopaket	Sonos	220006-01	4627571	Sonos Beam (Gen 2)	43	5 999,00	Reptil Audio	4 849,00	Reptil Audio	4 849,00	3	1017	Reptil Audio	4 849,00	Unknown stock status	0,00	RDEButik	5 272,00	Unknown stock status	119,00	Mätteknik för alla	5 549,00	Out of stock	0,00	Compumail	5 619,00	In stock	0,00	Inet	5 690,00	In stock	0,00	Hembiobutiken	5 690,00	In stock	0,00	Hages	5 690,00	Unknown stock status	0,00	Hi-Fi Klubben Sverige	5 690,00	In stock	0,00	Amazon.se	5 790,05	In stock		Handelsavenyn	5 799,00	Out of stock	29,00	https://www.pricerunner.se/pl/86-4627571/Soundbars-Hemmabiopaket/Sonos-Beam-%28Gen-2%29-priser	00840136802365
Larm & Säkerhet	Bosch	102005-01	3200318121	Bosch Twist Remote Control	1	1 735,00	tink	1 735,00					tink	1 735,00	In stock	0,00																																					https://www.pricerunner.se/pl/516-3200318121/Larm-Saekerhet/Bosch-Twist-Remote-Control-priser	04057749767028
Övervakningskameror	Ring	360026-01	3204690731	Ring Spotlight Cam Pro	2	2 499,00	tink	2 499,00	Webhallen SE	2 499,00			tink	2 499,00	In stock	0,00	Webhallen SE	2 499,00	In stock	0,00																																	https://www.pricerunner.se/pl/589-3204690731/OEvervakningskameror/Ring-Spotlight-Cam-Pro-priser	00840268944421
Termometrar & Väderstationer	Netatmo	170012-01	3321919	Netatmo Smart Rain Gauge	21	769,00	Tibber Store	730,00	Tibber Store	730,00	11	4146	Tibber Store	730,00	Out of stock	0,00	Power SE	739,00	In stock	0,00	Komplett	739,00	In stock	0,00	Proshop	739,00	In stock	59,00	Kjell & Company	739,00	In stock	0,00	Wuh24.de	748,24	In stock	339,58	Clas Ohlson	749,00	In stock	39,00	Elon	749,00	In stock	49,00	tink	769,00	In stock	0,00	Netatmo	799,00	Unknown stock status	0,00	https://www.pricerunner.se/pl/590-3321919/Termometrar-Vaederstationer/Netatmo-Smart-Rain-Gauge-priser	03700730500210
Elartiklar	Senic	1770001-04	3202852501	Senic FOH SMART-BRYTARE ANTRACIT MATT	4	755,00	Amazon.se	718,75	Amazon.se	718,75			Amazon.se	718,75	In stock		tink	755,00	In stock	0,00	Buyersclub	899,00	In stock	0,00	Lamp24	999,00	In stock	0,00																									https://www.pricerunner.se/pl/710-3202852501/Elartiklar/Senic-FOH-SMART-BRYTARE-ANTRACIT-MATT-priser	04260476940248
Tillbehör till trädgårdsmaskiner	Worx	350009-01	5165152	Worx WA0190 12pcs	6	219,89	tink	219,89	Maskinklippet	245,00	369	194453	tink	219,89	In stock	0,00	Maskinklippet	245,00	In stock	69,00	Hylte Jakt & Lantman	245,00	In stock	89,00	Duab	245,00	In stock	89,00	Komplett	249,00	In stock	59,00	SVITH	379,00	Out of stock	0,00																	https://www.pricerunner.se/pl/1467-5165152/Tillbehoer-till-traedgaardsmaskiner/Worx-WA0190-12pcs-priser	06924328308508
Inomhusklimat	Hombli	300013-01	3200362132	Hombli Smart Air Purifier	13	1 699,00	123ink.se	1 560,00	123ink.se	1 560,00	516	172532	123ink.se	1 560,00	In stock	35,00	Coolshop SE	1 649,00	In stock	0,00	Spelbutiken	1 649,00	In stock	0,00	tink	1 699,00	In stock	0,00	Tingstad	1 848,75	In stock	99,00	Teknikproffset	1 854,00	In stock	49,00	Proshop	1 856,00	In stock	0,00	Lilon	1 879,00	Unknown stock status	39,00	Gameshop	1 883,00	Preorder	99,00	iPhonebutiken	1 999,00	In stock	0,00	https://www.pricerunner.se/pl/453-3200362132/Inomhusklimat/Hombli-Smart-Air-Purifier-priser	08719323917934
Inomhusklimat	Hombli	300016-01	3200535184	Hombli HEPA 13 Filter	9	299,00	123ink.se	240,00	123ink.se	240,00			123ink.se	240,00	In stock	35,00	Teknikproffset	249,00	In stock	39,00	Tingstad	271,25	In stock	99,00	Proshop	296,00	Out of stock	39,00	Tura Scandinavia	298,75	Unknown stock status	129,00	tink	299,00	In stock	0,00	Compliq	305,00	Out of stock	123,75	mcbuero	358,96	In stock	247,44	Lilon	489,00	Unknown stock status	39,00					https://www.pricerunner.se/pl/453-3200535184/Inomhusklimat/Hombli-HEPA-13-Filter-priser	08719323918412
Vatten & Avlopp	Tado°	120008-01	4758609	Tado° Smart Radiator Thermostat 4-pcs	11	2 789,00	tink	2 789,00	Power SE	2 790,00	28	11842	tink	2 789,00	In stock	0,00	Power SE	2 790,00	In stock	0,00	NetOnNet	2 790,00	In stock	0,00	Proshop	2 965,00	In stock	0,00	Elon	2 990,00	Out of stock	0,00	Elgiganten	3 789,00	In stock	0,00	Rabattklubb	4 181,29	In stock	0,00	ShopBetter.se	4 266,90	In stock	0,00	ullakulla	4 312,04	In stock	0,00	Cdon	4 803,30	In stock	199,00	https://www.pricerunner.se/pl/726-4758609/Vatten-Avlopp/Tado%C2%B0-Smart-Radiator-Thermostat-4-pcs-priser	04260328611845
Robotdammsugare	Trifo	290004-01	3203283650	Trifo Lucy Pet Smart	2	5 499,00	Cdon	2 999,00	Cdon	2 999,00			Cdon	2 999,00	In stock	0,00	tink	5 499,00	In stock	0,00																																	https://www.pricerunner.se/pl/1613-3203283650/Robotdammsugare/Trifo-Lucy-Pet-Smart-priser	06972070860867
Belysning	Hombli	300025-01	3200949946	Hombli String Light Extension Lampdel	16	599,00	Compumail	585,00	Compumail	585,00			Compumail	585,00	In stock	62,00	123ink.se	590,00	In stock	35,00	tink	599,00	In stock	0,00	Proshop	668,00	In stock	59,00	Coolshop SE	699,00	In stock	0,00	Spelbutiken	699,00	In stock	0,00	Tingstad	736,25	In stock	99,00	iPhonebutiken	749,00	In stock	49,00	Gameshop	783,00	Preorder	99,00	Dindator	829,00	Unknown stock status	95,00	https://www.pricerunner.se/pl/460-3200949946/Belysning/Hombli-String-Light-Extension-Lampdel-priser	08719323918306
Kökstillbehör	Hidrate Spark	280003-02	3200145100	Hidrate Spark Steel Edition Vattenflaska	9	899,00	Inet	749,00	Inet	749,00	5329	219986	Inet	749,00	In stock	0,00	Hemmy	872,00	In stock	39,00	Vitvaruexperten	872,00	Out of stock	39,00	Elgiganten	895,00	In stock	49,00	tink	899,00	In stock	0,00	MacForum	899,00	In stock	0,00	iPhonebutiken	899,00	In stock	49,00	Notino SE	904,00	In stock	49,00	Cdon	934,00	In stock	0,00					https://www.pricerunner.se/pl/461-3200145100/Koekstillbehoer/Hidrate-Spark-Steel-Edition-Vattenflaska-priser	00815105022907
Vatten & Avlopp	Aqara	330004-01	3202508423	Aqara Radiator Thermostat E1	15	699,00	Proshop	582,00	Proshop	582,00	25	10911	Proshop	582,00	In stock	59,00	NetOnNet	590,00	In stock	0,00	Komplett	590,00	In stock	0,00	Inet	590,00	Out of stock	0,00	Papmau	595,00	In stock	69,00	Webhallen SE	599,00	In stock	0,00	Compliq	647,50	Out of stock	123,75	Gröna Hus	649,00	Out of stock	79,00	Dustin Home	649,00	Preorder	69,00	Dindator	669,00	Unknown stock status	95,00	https://www.pricerunner.se/pl/726-3202508423/Vatten-Avlopp/Aqara-Radiator-Thermostat-E1-priser	06970504217058
Elartiklar	ABUS	130016-01	3703914	ABUS FUHA35000A 1-way	4	486,00	tink	486,00	Lamp24	699,00			tink	486,00	In stock	0,00	Lamp24	699,00	In stock	0,00	Cdon	934,00	In stock	0,00	Buyersclub	959,00	In stock	0,00																									https://www.pricerunner.se/pl/710-3703914/Elartiklar/ABUS-FUHA35000A-1-way-priser	04003318388330
Ljuskällor	Innr	800010-02	5156071	Innr RF 263 LED Lamps 4.2W E27 2-pack	5	349,00	tink	349,00	Amazon.se	349,00			tink	349,00	In stock	0,00	Amazon.se	349,00	In stock		Komplett	369,00	In stock	59,00	Coolshop SE	415,00	In stock	0,00	Lamp24	499,00	In stock	59,00																					https://www.pricerunner.se/pl/1272-5156071/Ljuskaellor/Innr-RF-263-LED-Lamps-4.2W-E27-2-pack-priser	08718781552022
Larm & Säkerhet	Danalock	1110009-01	5214286	Danalock V3 HomeKit Scandi	7	2 499,00	Elgiganten	1 690,00	Elgiganten	1 690,00	5	487	Elgiganten	1 690,00	In stock	0,00	Amazon.se	1 903,50	In stock		Dustin Home	2 049,00	In stock	69,00	Mätteknik för alla	2 149,00	In stock	0,00	Proshop	2 203,00	In stock	0,00	tink	2 499,00	In stock	0,00	Låskompaniet	4 345,00	Unknown stock status	69,00													https://www.pricerunner.se/pl/516-5214286/Larm-Saekerhet/Danalock-V3-HomeKit-Scandi-priser	08432451678897
Massage- & Avslappningsprodukter	Meross	250010-01	3203318354	Meross Smart Essential Oil Diffuser Light Wood	5	449,00	tink	449,00	Proshop	456,00	195	28231	tink	449,00	In stock	0,00	Proshop	456,00	Out of stock	59,00	iPhonebutiken	599,00	In stock	49,00	Teknavi	643,77	In stock	162,24	Cdon	848,63	In stock	0,00																					https://www.pricerunner.se/pl/75-3203318354/Massage-Avslappningsprodukter/Meross-Smart-Essential-Oil-Diffuser-Light-Wood-priser	06973696563859
Ljuskällor	Hombli	3000035	3202627205	Hombli Smart	5	439,00	123ink.se	160,00	123ink.se	160,00			123ink.se	160,00	In stock	35,00	Tingstad	211,25	In stock	99,00	Buyersclub	359,00	In stock	0,00	Lilon	419,00	Unknown stock status	39,00	tink	439,00	In stock	0,00																					https://www.pricerunner.se/pl/1272-3202627205/Ljuskaellor/Hombli-Smart-priser	08719323914766
Vatten & Avlopp	Hombli	300037-01	3203725905	Hombli HBPP-0113 Kit	14	1 199,00	Compumail	1 080,00	Compumail	1 080,00			Compumail	1 080,00	In stock	62,00	123ink.se	1 090,00	In stock	35,00	Proshop	1 109,00	In stock	0,00	Coolshop SE	1 149,00	In stock	0,00	Spelbutiken	1 149,00	In stock	0,00	tink	1 199,00	In stock	0,00	Tingstad	1 205,00	In stock	99,00	iPhonebutiken	1 299,00	In stock	0,00	Tura Scandinavia	1 498,75	Unknown stock status	129,00	Amazon.se	1 575,90	In stock		https://www.pricerunner.se/pl/726-3203725905/Vatten-Avlopp/Hombli-HBPP-0113-Kit-priser	08719323919792
Övervakningskameror	Hombli	300033 - 02	3200366284	Hombli Smart Indoor Camera EU	13	449,00	tink	449,00	Powerbanken	465,86			tink	449,00	In stock	0,00	Powerbanken	465,86	Unknown stock status		123ink.se	540,00	In stock	35,00	Coolshop SE	609,00	In stock	0,00	Spelbutiken	609,00	In stock	0,00	Tingstad	642,50	Out of stock	99,00	iPhonebutiken	649,00	In stock	49,00	Proshop	684,00	In stock	59,00	Compliq	720,00	Out of stock	123,75	mcbuero	738,32	In stock	247,44	https://www.pricerunner.se/pl/589-3200366284/OEvervakningskameror/Hombli-Smart-Indoor-Camera-EU-priser	08719323916852
Elartiklar	Innr	800007-2	3201985209	Innr OEC150 5m	10	179,00	tink	179,00	Teknikproffset	249,00			tink	179,00	In stock	0,00	Teknikproffset	249,00	In stock	39,00	Elon	249,00	In stock	49,00	Komplett	259,00	In stock	59,00	Lamp24	269,00	In stock	59,00	Compliq	320,00	Out of stock	123,75	Coolshop SE	329,00	In stock	0,00	Westium Data	346,25	In stock	150,00	Cdon	510,00	Out of stock	0,00	Compumail	573,00	In stock	62,00	https://www.pricerunner.se/pl/710-3201985209/Elartiklar/Innr-OEC150-5m-priser	08718781552589
Larm & Säkerhet	Somfy	270010-01	5067973	Somfy Protect IntelliTAG 5-pack	4	1 949,00	Somfy	1 638,00	Somfy	1 638,00			Somfy	1 638,00	In stock	0,00	tink	1 949,00	In stock	0,00	Buyersclub	4 329,00	In stock	0,00	Cdon	4 456,00	In stock	0,00																									https://www.pricerunner.se/pl/516-5067973/Larm-Saekerhet/Somfy-Protect-IntelliTAG-5-pack-priser	03660849508524
Leksaker	Freemans	124001-01	3203037785	Freemans Enabot Ebo Air Smart Interaktiv Robot vit	3	1 999,00	tink	1 999,00	Cdon	2 270,00			tink	1 999,00	In stock	0,00	Cdon	2 270,00	In stock	199,00	RDEButik	3 099,00	Unknown stock status	119,00																													https://www.pricerunner.se/pl/72-3203037785/Leksaker/Freemans-Enabot-Ebo-Air-Smart-Interaktiv-Robot-vit-priser	06972822120317
Larm & Säkerhet	Bosch	102003-02	3204500347	Bosch Smart Home dør- vinduessensor II plus	5	612,00	Compumail	607,00	Compumail	607,00			Compumail	607,00	Out of stock	62,00	tink	612,00	In stock	0,00	Proshop	652,00	In stock	59,00	Cdon	794,00	In stock	0,00	Buyersclub	819,00	In stock	0,00																					https://www.pricerunner.se/pl/516-3204500347/Larm-Saekerhet/Bosch-Smart-Home-doer-vinduessensor-II-plus-priser	04062321542597
Larm & Säkerhet	ABUS	130017-01	3200303714	ABUS Z-Wave Door Window Sensor	5	520,00	St George Security Store	295,00	St George Security Store	295,00			St George Security Store	295,00	Out of stock	69,00	Proshop	508,00	Out of stock	59,00	tink	520,00	In stock	0,00	Lamp24	599,00	In stock	0,00	Cdon	814,00	In stock	0,00																					https://www.pricerunner.se/pl/516-3200303714/Larm-Saekerhet/ABUS-Z-Wave-Door-Window-Sensor-priser	04003318841491
Ljuskällor	Innr	800001-01	3201044110	Innr C-2 E27 806lm 2-pack	7	349,00	Compumail	343,00	Compumail	343,00			Compumail	343,00	In stock	62,00	tink	349,00	In stock	0,00	Amazon.se	349,00	In stock		Lamp24	399,00	In stock	59,00	ComputerSalg	619,00	In stock	59,00	Buyersclub	669,00	In stock	0,00	Cdon	678,00	In stock	0,00													https://www.pricerunner.se/pl/1272-3201044110/Ljuskaellor/Innr-C-2-E27-806lm-2-pack-priser	08718781552817
Larm & Säkerhet	Eve	1400024	5244928	Eve Door & Window Sensor	14	1 109,00	Komplett	449,00	Komplett	449,00	108	24326	Komplett	449,00	In stock	59,00	iPhonebutiken	449,00	Out of stock	49,00	Proshop	474,00	In stock	59,00	Lamp24	549,00	In stock	0,00	Compumail	559,00	In stock	62,00	Mstore	565,00	In stock	0,00	Fyndiq	770,00	In stock	29,00	Buyersclub	789,00	In stock	0,00	Rabattklubb	854,25	In stock	0,00	ShopBetter.se	872,70	In stock	0,00	https://www.pricerunner.se/pl/516-5244928/Larm-Saekerhet/Eve-Door-Window-Sensor-priser	04260195391987
Belysning	Nanoleaf	390002-01	3200029215	Nanoleaf Triangles Start Kit 9-pack Väggarmatur 9st	21	2 139,00	Compumail	1 880,00	Compumail	1 880,00			Compumail	1 880,00	Out of stock	0,00	Power SE	1 895,00	In stock	0,00	Amazon.se	1 895,00	In stock		Elgiganten	1 895,00	In stock	0,00	Badshop	1 909,00	Unknown stock status	0,00	Golvshop	1 909,00	Unknown stock status	199,00	Byggshop	1 909,00	Unknown stock status	0,00	Cdon	1 977,00	In stock	0,00	MaxGaming	1 990,00	Out of stock	39,00	Inet	1 999,00	In stock	0,00	https://www.pricerunner.se/pl/460-3200029215/Belysning/Nanoleaf-Triangles-Start-Kit-9-pack-Vaeggarmatur-9st-priser	00840102701777
Elartiklar	Aqara	330007-01	5244931	Aqara SP-EUC01 1-way	18	399,00	Kjell & Company	279,00	Kjell & Company	279,00	33	7626	Kjell & Company	279,00	In stock	49,00	Papmau	288,00	In stock	69,00	Webhallen SE	299,00	In stock	49,00	Power SE	299,00	In stock	49,00	Elbutik	299,00	In stock	49,00	Inet	299,00	Out of stock	0,00	Dustin Home	299,00	Preorder	69,00	Komplett	320,00	Out of stock	59,00	Proshop	327,00	In stock	59,00	e-ville	349,00	Out of stock	39,00	https://www.pricerunner.se/pl/710-5244931/Elartiklar/Aqara-SP-EUC01-1-way-priser	06970504210646
Belysning	Nanoleaf	390004-01	5284074	Nanoleaf Hexagons Starter Kit Väggarmatur 20cm 15st	21	3 199,00	Bauhaus	2 923,00	Bauhaus	2 923,00			Bauhaus	2 923,00	Out of stock	59,00	Badshop	2 926,00	Unknown stock status	0,00	Golvshop	2 926,00	Unknown stock status	199,00	Byggshop	2 926,00	Unknown stock status	0,00	Compumail	2 954,00	Out of stock	0,00	Cdon	2 987,00	In stock	0,00	MaxGaming	2 990,00	Out of stock	39,00	Power SE	2 999,00	In stock	0,00	Komplett	2 999,00	In stock	0,00	Inet	2 999,00	In stock	0,00	https://www.pricerunner.se/pl/460-5284074/Belysning/Nanoleaf-Hexagons-Starter-Kit-Vaeggarmatur-20cm-15st-priser	00840102701074
Larm & Säkerhet	Danalock	1110013-01	3205258015	Danalock V3 Motorschloss Zigbee	3	2 499,00	Proshop	1 830,00	Proshop	1 830,00			Proshop	1 830,00	In stock	0,00	tink	2 499,00	In stock	0,00	Cdon	2 669,00	In stock	0,00																													https://www.pricerunner.se/pl/516-3205258015/Larm-Saekerhet/Danalock-V3-Motorschloss-Zigbee-priser	08432451316423
Robotgräsklippare	Worx	350007-01	4842538	Worx Landroid M700 WR142E	10	8 729,00	tink	8 729,00	Bauhaus	8 899,00	67	48645	tink	8 729,00	In stock	0,00	Bauhaus	8 899,00	In stock	149,00	Bygghemma	8 899,00	In stock	99,00	Badshop	8 904,00	Unknown stock status	0,00	Golvshop	8 904,00	Unknown stock status	199,00	Byggshop	8 904,00	Unknown stock status	0,00	Clas Ohlson	9 999,00	In stock	39,00	Maskinklippet	9 999,00	In stock	0,00	Hylte Jakt & Lantman	9 999,00	In stock	0,00	Duab	9 999,00	In stock	0,00	https://www.pricerunner.se/pl/1595-4842538/Robotgraesklippare/Worx-Landroid-M700-WR142E-priser	06924328320661
Övervakningskameror	Google	780004-01	3200513674	Google Nest Cam Indoor Wired	26	1 099,00	Net2World	899,00	Net2World	899,00	40	15492	Net2World	899,00	In stock	49,00	Power SE	990,00	In stock	0,00	Elgiganten	990,00	In stock	49,00	NetOnNet	1 090,00	In stock	0,00	Kjell & Company	1 090,00	In stock	0,00	Elon	1 090,00	In stock	0,00	tink	1 099,00	In stock	0,00	Proshop	1 099,00	In stock	0,00	Inet	1 099,00	In stock	0,00	Dustin Home	1 099,00	Out of stock	69,00	https://www.pricerunner.se/pl/589-3200513674/OEvervakningskameror/Google-Nest-Cam-Indoor-Wired-priser	00193575029535
Elartiklar	Senic	1770002-04	3201772209	Senic FOH SMART-STRÖMBRYTARE ANTRACIT MATT 3 ST	5	2 060,00	tink	2 060,00	Cdon	2 189,00			tink	2 060,00	In stock	0,00	Cdon	2 189,00	In stock	0,00	Buyersclub	2 309,00	In stock	0,00	Power SE	2 499,00	In stock	0,00	Lamp24	2 599,00	In stock	0,00																					https://www.pricerunner.se/pl/710-3201772209/Elartiklar/Senic-FOH-SMART-STROEMBRYTARE-ANTRACIT-MATT-3-ST-priser	04260476940255
Larm & Säkerhet	Somfy	270011-01	5067916	Somfy KeyFob	4	299,00	Somfy	247,00	Somfy	247,00			Somfy	247,00	In stock	0,00	tink	299,00	In stock	0,00	Cdon	508,00	In stock	0,00	Buyersclub	509,00	In stock	0,00																									https://www.pricerunner.se/pl/516-5067916/Larm-Saekerhet/Somfy-KeyFob-priser	03660849508531
